ID,Title,site_name,Short_site_name,Author,Organisation,Client,Year,item_link,Document Type,NSW Historic Theme,Original Document Quality,Contributor,Site Location,County,LGA,Address (export),Verified Address,Longitude,Latitude,Location Confidence,Suburb
912,"An Interim Report on the Archaeological Possibilities at the Site of Darlinghurst Gaol (1841-1912) Sydney, NSW.","Darlinghurst Gaol, National Art School",Darlinghurst Gaol,Burritt P. | ,,,1981,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12993_ID_Burritt1981DarlinghurstGaolArchAssess.pdf;query=;brand=default,Survey/Assessment,Law and order | ,Photocopy | Poor quality image reproduction,Wendy Thorp Collection,"Taylor Square, Darlinghurst",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,"['SYDNEY', 'DARLINGHURST']"
1292,Preliminary Statement. East Sydney Technical College. Archaeological Zoning Plan.,"Darlinghurst Gaol, National Art School",Darlinghurst Gaol,Thorp W. | ,,Department of Public Works,1988,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13728_ID_Thorp1988EastSydneyTechCollegeArchAssess.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Wendy Thorp Collection,"Bound by Forbes and Burton Streets, and Darlinghurst Rd, East Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
100,Archaeological Assessment Dawes Pt. Battery.,Dawes Point Reserve,Dawes Point Reserve,Johnson A.W. | ,Sydney Cove Authority | ,,1994,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22536_ID_Johnson1994DawesPtBatteryArchAssess.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Heritage Branch Library Collection,"Dawes Point, bounded by Lower Fort Street George Street and Hickson Road, Sydney NSW",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
99,Archaeological Assessment Dawes Point Reserve.,Dawes Point Reserve,Dawes Point Reserve,Thorp W. | ,Wendy Thorp | ,Sydney Electricity,1994,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13429_ID_Thorp1994DawesPointReserveArchAssess.pdf;query=;brand=default,Survey/Assessment,Defence | Technology | Transport | ,Original master copy,Wendy Thorp Collection,"Dawes Point Reserve, Hickson Road, The Rocks, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['DAWES POINT']
558,Dawes Point Battery Archaeological Excavations 1995. Introduction and History. Volume 1.,Dawes Point Reserve,Dawes Point Reserve,Johnson AW. | ,Sydney Cove Authority | ,,1998,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22639_ID_Johnson1998DawesPointBatteryArchEx.pdf;query=;brand=default,Excavation Report,,Photocopy,Heritage Branch Library Collection,"Upper Fort Street, Sydney NSW 2000",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['DAWES POINT']
559,"Dawes Point Battery, History, Preliminary Archaeology and Research Design.",Dawes Point Reserve,Dawes Point Reserve,Johnson A.W. | Zarmati L. | ,Sydney Cove Authority | ,,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22538_ID_JohnsonZarmati1995DawesPtBatteryHistoryArchaeologyResearachDesign.pdf;query=;brand=default,Excavation Report,,Photocopy,Heritage Branch Library Collection,"Dawes Point, bounded by Lower Fort Street George Street and Hickson Road, Sydney NSW",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['DAWES POINT']
224,Archaeological Monitoring Dawes Point Reserve Sydney.,Dawes Point Reserve,Dawes Point Reserve,Thorp W. | ,Wendy Thorp | ,Sydney Electricity,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13434_ID_Thorp1995DawesPtSydneyArchMonitor.pdf;query=;brand=default,Excavation Report,Defence | Government and administration | ,Original master copy,Wendy Thorp Collection,"Dawes Point Reserve, Hickson Road, The Rocks, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,"['SYDNEY', 'DAWES POINT']"
214,Archaeological Investigations Randwick Destitute Children's Asylum Cemetery. Interim Report.,"Destitute Children's Asylum, Prince of Wales Hospital, Randwick",Destitute Children's Asylum,,Austral Archaeology | Godden Mackay Pty Ltd | ,South Eastern Sydney Area Health Service | NSW Heritage Council | NSW Department of Health,1996,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12980_ID_AustGodMac1996RandDestChildAsyCemInterimExcavRpt.pdf;query=;brand=default,Excavation Report,Birth and Death | Health | Welfare | ,Original master copy,Godden Mackay Logan Collection,"Prince of Wales Hospital, Barker St, Randwick",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['RANDWICK']
498,Conservation Policy for The Cemetery. Randwick Destitute Children's Asylum.,"Destitute Children's Asylum, Prince of Wales Hospital, Randwick",Destitute Children's Asylum,,The Eastern Sydney Area Health Service | ,The Eastern Sydney Area Health Service,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22449_ID_Noauthor1995ConPolRandDestChildrenAsylumCem.pdf;query=;brand=default,Heritage/Conservation,,Photocopy,Heritage Branch Library Collection,"Malabar Road, Coogee, NSW 2034",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['RANDWICK']
560,Destitute Children's Asylum Randwick 1852 - 1916. Archaeological Management Strategy for the POW Hospital Redevelopment.,"Destitute Children's Asylum, Prince of Wales Hospital, Randwick",Destitute Children's Asylum,,"Anne Bickford and Associates, Heritage Consultants | ","Eastern Sydney Area Health Services, Prince of Wales Hospital",1994,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13042_ID_BickfordAssoc1994RandDestChildAsylumMgmtStrategy.pdf;query=;brand=default,Survey/Assessment,Birth and Death | Welfare | ,Original master copy,Anne Bickford Collection,"Prince of Wales Hospital, Randwick",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['RANDWICK']
561,Destitute Children's Asylum Randwick 1852 - 1916. Excavation of the Site of the Cemetery.,"Destitute Children's Asylum, Prince of Wales Hospital, Randwick",Destitute Children's Asylum,,"Anne Bickford and Associates, Heritage Consultants | ","Eastern Sydney Area Health Services, Prince of Wales Hospital",1994,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12999_ID_BickfordAssoc1994RandDestChildAsyCemExcavRpt.pdf;query=;brand=default,Excavation Report,Birth and Death | Welfare | ,Original master copy,Anne Bickford Collection,"Prince of Wales Hospital, Randwick",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['RANDWICK']
562,Destitute Children's Asylum Randwick 1852-1916. Archaeological Assessment of the Site of the Cemetery.,"Destitute Children's Asylum, Prince of Wales Hospital, Randwick",Destitute Children's Asylum,,"Anne Bickford and Associates, Heritage Consultants | ","Eastern Sydney Area Health Services, Prince of Wales Hospital",1993,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13029_ID_BickfordAssoc1993RandDestChildAsyCemArchAssess.pdf;query=;brand=default,Survey/Assessment,Birth and Death | Welfare | ,Original master copy,Anne Bickford Collection,"Prince of Wales Hospital, Randwick",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['RANDWICK']
1329,Randwick Destitute Children's Asylum Cemetery. Archaeological Excavation. Interim Report. Completion of Northern Area.,"Destitute Children's Asylum, Prince of Wales Hospital, Randwick",Destitute Children's Asylum,Mackay R. | ,Austral Archaeology | Godden Mackay Pty Ltd | ,South Eastern Sydney Area Health Service | NSW Heritage Council | NSW Department of Health,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12953_ID_AustGodMac1995RandDestChildAsyCemNthAreaInterimExcavRpt.pdf;query=;brand=default,Excavation Report,Birth and Death | Health | Welfare | ,Original master copy,Godden Mackay Logan Collection,"Prince of Wales Hospital, Barker St, Randwick",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['RANDWICK']
1330,Randwick Destitute Children's Asylum Cemetery. Archaeological Investigation. Research Design.,"Destitute Children's Asylum, Prince of Wales Hospital, Randwick",Destitute Children's Asylum,Wilson G. | Mackay R. | ,Austral Archaeology | Godden Mackay Pty Ltd | ,South Eastern Sydney Area Health Service | NSW Heritage Council | Department of Urban Affairs and Planning,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12964_ID_AustGodMac1995RandDestChildAsyCemResDesign.pdf;query=;brand=default,Survey/Assessment,Birth and Death | Health | Welfare | ,Original master copy,Godden Mackay Logan Collection,"Prince of Wales Hospital, Barker St, Randwick",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['RANDWICK']
1331,Randwick Destitute Children's Asylum Cemetery Archaeological Investigations. Interpretation Guidelines.,"Destitute Children's Asylum, Prince of Wales Hospital, Randwick",Destitute Children's Asylum,,Austral Archaeology | Godden Mackay Pty Ltd | ,South Eastern Sydney Area Health Service,1996,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12972_ID_AustGodMac1996RandDestChildAsyCemInterpretGuidelines.pdf;query=;brand=default,Policy/Guidelines,Birth and Death | Health | Welfare | ,Original master copy,Godden Mackay Logan Collection,"Prince of Wales Hospital, Barker St, Randwick",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['RANDWICK']
1332,Randwick Destitute Children's Asylum Cemetery Statement of Significance.,"Destitute Children's Asylum, Prince of Wales Hospital, Randwick",Destitute Children's Asylum,Mackay G. | ,Godden Mackay | ,Eastern Sydney Area Health Service,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22435_ID_Mackay1995RandwickDestituteChildCemStatofSig.pdf;query=;brand=default,Heritage/Conservation,,Photocopy,Heritage Branch Library Collection,"Malabar Road, Coogee, NSW 2034",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['RANDWICK']
1333,Randwick Destitute Children's Asylum Cemetery. Statement of Significance.,"Destitute Children's Asylum, Prince of Wales Hospital, Randwick",Destitute Children's Asylum,Mackay R. | Johnson B. | Dallas M. | Newling P. | ,Godden Mackay Pty Ltd | ,Eastern Sydney Area Health Service,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13129_ID_GoddenMackay1995RandDestChildAsyCemStmtSignificance.pdf;query=;brand=default,Heritage/Conservation,Birth and Death | Health | Welfare | ,Original master copy,Godden Mackay Logan Collection,"Prince of Wales Hospital, Barker St, Randwick",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['RANDWICK']
1334,Randwick Destitute Children's Asylum Cemetery Strategic Management Plan.,"Destitute Children's Asylum, Prince of Wales Hospital, Randwick",Destitute Children's Asylum,,Capital Works Unit | ,The Eastern Sydney Area Health Service,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22455_ID_CapitalWorksDept1995RandwickDestituteChildCemStratMgmtPlan.pdf;query=;brand=default,Policy/Guidelines,,Photocopy | Poor quality image reproduction,Heritage Branch Library Collection,"Malabar Road, Coogee, NSW 2034",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['RANDWICK']
1335,Randwick Destitute Children's Asylum Cemetery. Volume 1. Main Report.,"Destitute Children's Asylum, Prince of Wales Hospital, Randwick",Destitute Children's Asylum,Mackay R. | McCarthy J. | Sullivan K. | Douglas P. | Wilson G. | Johnson B. | Wright R. | Iacono N. | Dallas M. | Donlon D. | ,Austral Archaeology | Godden Mackay Pty Ltd | ,South Eastern Sydney Area Health Service | NSW Heritage Council | NSW Department of Health,1997,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12952_ID_AustGodMac1997RandDestChildAsyCemVol01MainRpt.pdf;query=;brand=default,Excavation Report,Birth and Death | Health | Welfare | ,Original master copy,Godden Mackay Logan Collection,"Prince of Wales Hospital, Barker St, Randwick",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['RANDWICK']
1336,Randwick Destitute Children's Asylum Cemetery. Volume 2. Archaeology Part 4: Artefact Report.,"Destitute Children's Asylum, Prince of Wales Hospital, Randwick",Destitute Children's Asylum,Coultas D. | ,Austral Archaeology | Godden Mackay Pty Ltd | ,South Eastern Sydney Area Health Service | NSW Heritage Council | NSW Department of Health,1997,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12973_ID_AustGodMac1997RandDestChildAsyCemVol02Pt04ArtefactRpt.pdf;query=;brand=default,Artefact Report,Birth and Death | Health | Welfare | ,Original master copy,Godden Mackay Logan Collection,"Prince of Wales Hospital, Barker St, Randwick",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['RANDWICK']
1337,Randwick Destitute Children's Asylum Cemetery. Volume 3. Physical Anthropology Final Report.,"Destitute Children's Asylum, Prince of Wales Hospital, Randwick",Destitute Children's Asylum,Donlon D. | Wright R. | ,Austral Archaeology | Godden Mackay Pty Ltd | ,South Eastern Sydney Area Health Service | NSW Heritage Council | NSW Department of Health,1997,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12924_ID_AustGodMac1997RandDestChildAsyCemVol03PhysAnthropRpt.pdf;query=;brand=default,Artefact Report,Birth and Death | Health | Welfare | ,Original master copy,Godden Mackay Logan Collection,"Prince of Wales Hospital, Barker St, Randwick",Cumberland,Randwick City Council,No Street Address,not verified,not known,not known,unknown,['RANDWICK']
829,"Historical Archaeological Survey of Devine's Hill, The Old Great North Road Wiseman's Ferry.","Devine's Hill, The Old Great North Road Wiseman's Ferry",Devine's Hill,Comber J. | ,Jillian Comber Consultant Archaeologist. | ,The National Parks and Wildlife Service,1990,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22645_ID_Comber1990DevinesHillOldGreatNorthRoadArchAssess.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Heritage Branch Library Collection,"Great North Road, Wiseman's Ferry NSW",Cumberland,The Hills Shire Council,No Street Address,not verified,not known,not known,unknown,[]
1057,"The Mark Foy's Building. Liverpool Street, Sydney. Conservation Study.",Downing Centre Local Courts,Downing Centre Local Courts,Andersons A. | Griffiths G. | Rice J. | ,,Public Works Department of NSW,,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12981_ID_AndersonEtalNDMarkFoyBldingConservStudy.pdf;query=;brand=default,Heritage/Conservation,Commerce | ,Photocopy | Poor quality image reproduction,Ian Jack Collection,"Liverpool St, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,"['LIVERPOOL', 'SYDNEY']"
1676,Walsh Bay Redevelopment. Downshire Street - Ferry Lane. Archaeological Excavation Progress Report.,"Downshire Street - Ferry Lane, Pottinger Park Playground",Downshire Street - Ferry Lane,Varman R.V.J. | ,,,1999,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16190_ID_Varman1999DownshireStFerryLaneWalshBayExcavRpt.pdf;query=;brand=default,Excavation Report,,Photocopy,Robert V. J. Varman Collection,"Downshire Street - Ferry Lane, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
1677,Walsh Bay Redevelopment. Downshire Street - Ferry Lane. Archaeological Excavation Progress Report. [Colour version 1 of 8 pdfs],"Downshire Street - Ferry Lane, Pottinger Park Playground",Downshire Street - Ferry Lane,Varman R.V.J. | ,,,1999,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15614_ID_Varman1999DownshireStFerryLaneWalshBayExcavRptColour1of8.pdf;query=;brand=default,Excavation Report,,Photocopy,Robert V. J. Varman Collection,"Downshire Street - Ferry Lane, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
