project_id,Located_Title,site_name,Short_site_name,X,Y,results
811,60-70 Elizabeth Street Sydney: conservation management plan,none found,none found,151.2108735,-33.86825704,"[['none found', 'none found']]"
812,"Former haymarket post office 631-635 George Street, Haymarket, conservation management plan",none found,none found,151.2054047,-33.8784652,"[['none found', 'none found']]"
813,"150-152 Elizabeth Street, Sydney: conservation management plan and heritage impact statement",none found,none found,151.2097815,-33.87787849,"[['none found', 'none found']]"
815,"Conservation management plan the buckland convalescent hospital 39 Hawkesbury Road, Springwood NSW 2777",none found,none found,150.5791434,-33.6936513,"[['none found', 'none found']]"
823,"Christ Church St Laurence, 821a-814 George Street 507 Pitt Street Sydney: conservation management plan","4 George Street, Parramatta",4 George Street,151.2046987,-33.8823294,"[['4 George Street, Parramatta', '4 George Street']]"
828,"Bishopscourt 11 Greenoaks Avenue Darling Point NSW 2027: statement of heritage impact tree pruning, removal of selected trees and adaptation of drainage system to reduce further damage to significant heritage fabric",none found,none found,151.2381029,-33.8754909,"[['none found', 'none found']]"
830,"531 George Street, Sydney: historical archaeological research design and monitoring methodology in support of s139(4) excavation permit exception application",none found,none found,151.2061539,-33.87568079,"[['none found', 'none found']]"
835,"The Chalet 2 Yerton Avenue, Hunters Hill: conservation management plan",none found,none found,151.1544916,-33.83779046,"[['none found', 'none found']]"
836,"22-36 Mountain Street and 16-22 Smail Street, Ultimo (NSW): archaeological excavation report",none found,none found,151.1966288,-33.88234631,"[['none found', 'none found']]"
839,"Woodlands, 1 Werona Avenue, Killara: conservation management plan",none found,none found,151.1657247,-33.76975459,"[['none found', 'none found']]"
847,Avonmore 34 The Avenue Randwick: conservation management plan,none found,none found,151.2413046,-33.9123807,"[['none found', 'none found']]"
848,Hillside Brae 190 Princes Highway Figtree: statement of environmental effects. Proposed staged development of 6 dwellings land subdivision & residential ageed care facility,none found,none found,150.8920582,-34.4003943,"[['none found', 'none found']]"
852,"Report on the archaeological excavation of 11-11A Bigge & 35-39 Lachlan Street, Liverpool, NSW",none found,none found,150.9277564,-33.91564697,"[['none found', 'none found']]"
854,"Chief Secretary's building 121 Macquarie Street, Sydney: interpretation strategy",none found,none found,151.2124793,-33.86382213,"[['none found', 'none found']]"
856,"The Union bank of Australia (former) 84 Byng Street, cnr Sale Street, Orange: outline conservation management plan",none found,none found,149.0969052,-33.28139004,"[['none found', 'none found']]"
859,"Historical archaeological assessment 150-160 The Mall, Leura",none found,none found,150.3316459,-33.7134229,"[['none found', 'none found']]"
861,NSW supplementary submission no. 2. The Productivity Commission inquiry into the policy framework and incentives for the conservation of historic heritage,none found,none found,151.2068173,-33.8647516,"[['none found', 'none found']]"
866,420 George Street Sydney: archaeological assessment and research design,none found,none found,151.2076173,-33.8696271,"[['none found', 'none found']]"
867,Dawesleigh 37 Lower Fort Street Millers Point: archival photographic recording for Bosdell Pty Ltd.,"Lower Fort St, Millers Point",Lower Fort St,151.2072122,-33.85632973,"[['Lower Fort St, Millers Point', 'Lower Fort St']]"
876,"The mariners' Church (former) 98-100 George Street, The Rocks: conservation management plan",none found,none found,151.20939,-33.8582186,"[['none found', 'none found']]"
880,"An assessment of the potential for subsurface remains of heritage significance Lot 5, Section 12 DP 758852 No. 44 William Street Port Macquarie, NSW",none found,none found,152.9183228,-31.43108327,"[['none found', 'none found']]"
891,Borefields environmnetal management plan: Ivanplats Syerston nickel cobalt project. [Electronic resource],none found,none found,151.1929226,-33.9223953,"[['none found', 'none found']]"
898,Environmental assessment for proposed development at 106-128 Cumberland Street The Rocks: to accompany a project application made to the Minister for Planning under Part 3A of the Environmental Planning and Assessment Act 1979,none found,none found,151.206851,-33.86039345,"[['none found', 'none found']]"
899,"11 Noller Parade, Parramatta NSW: Exemption notification S139(4) - Heritage Act NSW 1977 Supporting documentation",none found,none found,151.0164705,-33.81700795,"[['none found', 'none found']]"
900,80-84 Windmill Street Millers Point: statement of heritage impact,none found,none found,151.2055457,-33.8574412,"[['none found', 'none found']]"
901,"The former St Peter's Uniting Church, 356 Church Street, Parramatta, NSW: baseline archaeological assessment",none found,none found,151.0055163,-33.8093427,"[['none found', 'none found']]"
904,"Formerly Osborne house at 34 Argyle Place, Millers Point, Sydney, NSW: conservation management plan forming part of a development application to Sydney City Council",none found,none found,151.2042266,-33.85806293,"[['none found', 'none found']]"
906,Bishopscourt 11 Greenoaks Avenue Darling Point NSW 2027: statement of heritage impact tree pruning and removal of selected trees,none found,none found,151.2381029,-33.8754909,"[['none found', 'none found']]"
908,Archaeological investigation 732 Harris Street Ultimo,none found,none found,151.2024483,-33.88347932,"[['none found', 'none found']]"
909,"Cornelius Court 147 Kings Street, Sydney, NSW: Conservation management plan",none found,none found,151.2091707,-33.8691931,"[['none found', 'none found']]"
912,"Photographic archival recording for 80-84 Windmill Street, Millers Point",none found,none found,151.2055457,-33.8574412,"[['none found', 'none found']]"
913,292 & 294 Harris Street Pyrmont: heritage impact statement of proposed modifications to the existing dwellings,none found,none found,151.195986,-33.87280847,"[['none found', 'none found']]"
914,"Macquarie Lodge 171 Wollongong Road, Arncliffe: conservation management plan",none found,none found,151.1349261,-33.93961908,"[['none found', 'none found']]"
917,"Hall for children 54 Hall Parade, formerly R.T Hall Sanatorium: Conservation management plan",none found,none found,151.2714811,-33.8899682,"[['none found', 'none found']]"
919,"25 Smith Street, Parramatta: Interpretation plan",none found,none found,151.0056399,-33.81531035,"[['none found', 'none found']]"
920,95-101 George St Parramatta: interpretation plan,none found,none found,151.0087596,-33.81519469,"[['none found', 'none found']]"
925,Archaeological investigation 95-101 George St Parramatta,none found,none found,151.0087596,-33.81519469,"[['none found', 'none found']]"
927,"Archaeological monitoring program and salvage excavation and recording of pottery kilns and associated structures, Victoria Gardens, Chatswood",none found,none found,151.1915351,-33.79462816,"[['none found', 'none found']]"
930,"Part of the Eastwood brickyards site, 37 Midson Road, Eastwood, NSW: archaeological assessment, research design, methodology, and excavation permit application",none found,none found,151.0742958,-33.78516539,"[['none found', 'none found']]"
937,Dawesleigh 37 Lower Fort Street Millers Point: conservation management plan,"Lower Fort St, Millers Point",Lower Fort St,151.2072122,-33.85632973,"[['Lower Fort St, Millers Point', 'Lower Fort St']]"
939,"Port Macquarie government house 2 Clarence Street, Port Macquarie: statement of heritage impact","Government House, Sydney",Government House,152.9127986,-31.4292233,"[['Government House, Sydney', 'Government House']]"
943,"Greenwood retail plaza 36 Blue street, North Sydney: exemption report",none found,none found,151.2074666,-33.840302,"[['none found', 'none found']]"
944,75 Quay Street develoment Ultimo: Archaeological assessment,none found,none found,151.2025955,-33.8812571,"[['none found', 'none found']]"
951,Test excavation report 200 Hunter Street Newcastle:  section 140 permit application,none found,none found,151.7795318,-32.9264716,"[['none found', 'none found']]"
958,"Emanuel School 20 Stanley Street, Randwick (Avoca, Stanley and Chepstow Streets, Randwick): Heritage impact statement demolition of the Avoca Street boundary wall erection of temporary fencing",none found,none found,151.2436646,-33.9065173,"[['none found', 'none found']]"
960,"Fusion, 22-36 Mountain Street and 16-22 Smail Street, Ultimo (NSW): interpretation plan",none found,none found,151.1966288,-33.88234631,"[['none found', 'none found']]"
961,"Walsh Bay wharves precinct pier 8/9, 23 Hickson Road, Millers Point: photographic recording and archival recording","Hickson Road, The Rocks",Hickson Road,151.2036348,-33.855889,"[['Hickson Road, The Rocks', 'Hickson Road'], ['Walsh Bay, Sydney', 'Walsh Bay']]"
965,"Aldi store site, 193-197 Comur Street, Yass: archaeological assessment",none found,none found,148.9126419,-34.84469194,"[['none found', 'none found']]"
966,"Nine sites, Great Western Highway upgrade stage 5, Woodford to Hazelbrook: exception notifications",none found,none found,150.4693048,-33.7329342,"[['none found', 'none found']]"
967,"Woodford Academy, 90-92 Great Westerm Highway, Woodford: exemption notification",none found,none found,150.4735981,-33.7329785,"[['none found', 'none found']]"
968,"Twenty Mile Hollow Lock-up, Arthur Street, Woodford; Crecy, 162 Great Western Highway, Hazelbrook; and Outlook, 164 Great Western Highway, Hazelbrook: exception notifications",none found,none found,150.4581499,-33.72551494,"[['none found', 'none found']]"
969,"Proposed Camden Valley Way Upgrade, Entrance to Raby, 1025 Camden Valley Way, Catherine Field: non-aboriginal heritage significance assessment",none found,none found,150.7827332,-33.99373226,"[['none found', 'none found']]"
971,"31 Cope Street, Redfern: historical archaeological impact assessment and archaeological record",none found,none found,151.2008295,-33.89337006,"[['none found', 'none found']]"
972,"15 Macquarie Street, Parramatta: history",none found,none found,150.9990736,-33.8145352,"[['none found', 'none found']]"
975,"Riverview - 135 Marsden Road, West Ryde: brief conservation management plan",none found,none found,151.065874,-33.79680448,"[['none found', 'none found']]"
977,Fenwick & Co. boat store site 2-8 Weston St East Balmain: historical archaeological conservation management plan,none found,none found,151.1957163,-33.85739515,"[['none found', 'none found']]"
979,Fenwick's stone building 2-8 Weston St East Balmain: conservation management plan,none found,none found,151.1957163,-33.85739515,"[['none found', 'none found']]"
980,"108-120 Pitt Street, Sydney former head office of the Commonwealth Bank of Australia: conservation management plan",none found,none found,151.2088341,-33.8679944,"[['none found', 'none found']]"
