TroveID,troveUrl,title,contributor,issued,year,abstract,subjects,URLs,ExternalURL_1,ExternalURL_1_type,relevanceScore,Address_export,Verified_Address,Longitude,Latitude,Location_Confidence
23552849,http://trove.nla.gov.au/work/23552849,Markets city development : archaeological investigation research design / prepared for Jason Property Management on behalf of Rockvale Pty Ltd [by] Godden Mackay Pty Ltd,Godden Mackay Pty. Ltd,1990,1990,not found,"[u'Commerce', u'Industry', u'Towns, suburbs and villages']","[{u'linktype': u'fulltext', u'type': u'url', u'value': u'http://dx.doi.org/10.4227/11/50481EB6E6120'}]",http://dx.doi.org/10.4227/11/50481EB6E6120,fulltext,0.09214844,No Street Address,not verified,not known,not known,unknown
37305736,http://trove.nla.gov.au/work/37305736,"Phase 2 archaeological investigation of the King River Power Development scheme / prepared for Hydro-Electric Commission, Hobart, Tasmania [by] Justin McCarthy","McCarthy, Justin (Justin P.)",1991,1991,not found,not found,not found,not found,not found,0.09210619,"2 ARCHAEOLOGICAL INVESTIGATION, not known, NSW",not verified,not known,not known,unknown
25997582,http://trove.nla.gov.au/work/25997582,Angel Place Project 1997 : archaeological excavation. Report / prepared for AMP Asset Management Australia Ltd and the NSW Heritage Council [by] Godden Mackay Heritage Consultants,Godden Mackay Pty. Ltd,1998,1998,not found,not found,not found,not found,not found,0.091688804,No Street Address,not verified,not known,not known,unknown
25997129,http://trove.nla.gov.au/work/25997129,"Report on the archaeological excavation of part of the former Saint Patrick's Church property, 129-145 Harrington and Gloucester Streets, Sydney, N.S.W. / Edward Higginbotham & Associates","Higginbotham, Edward A. K",2000,2000,not found,not found,not found,not found,not found,0.09137317,"129-145 HARRINGTON AND, not known, NSW",not verified,not known,not known,unknown
213229541,http://trove.nla.gov.au/work/213229541,"Former Dapto Smelter site, Brooks Terrace Estate, Kanahooka : archaeological excavation report / report prepared for Unicomb Development Services Pty Ltd [by] Godden Mackay Logan, Heritage consultants",Godden Mackay Logan Pty Ltd,2011,2011,not found,not found,not found,not found,not found,0.09120616,No Street Address,not verified,not known,not known,unknown
34886366,http://trove.nla.gov.au/work/34886366,"Macquarie Island summer, 1990/1991 archaeological program : a report / Karen Townrow","Townrow, Karen",1992,1992,not found,not found,not found,not found,not found,0.09117061,"1991 ARCHAEOLOGICAL PROGRAM, not known, NSW",not verified,not known,not known,unknown
13976991,http://trove.nla.gov.au/work/13976991,Maritime Archaeology Association of Victoria projects report 1996 / Maritime Archaeology Association of Victoria,Maritime Archaeology Association of Victoria,1996,1996,not found,not found,not found,not found,not found,0.0911631,No Street Address,not verified,not known,not known,unknown
230435484,http://trove.nla.gov.au/work/230435484,"Banrock Station, an Archaeological assessment report","Hancock, Dale Avon",2000,2000,not found,not found,"[{u'linktype': u'restricted', u'type': u'url', u'value': u'http://researchoutputs.unisa.edu.au/1959.8/126306'}]",http://researchoutputs.unisa.edu.au/1959.8/126306,restricted,0.09115513,No Street Address,not verified,not known,not known,unknown
172694038,http://trove.nla.gov.au/work/172694038,"An archaeological investigation of the Ulandra Nature Reserve, N.S.W. / by Robert C. Paton and Philip J. Hughes","Paton, Robert C",1985,1985,not found,not found,not found,not found,not found,0.09105525,No Street Address,not verified,not known,not known,unknown
23443584,http://trove.nla.gov.au/work/23443584,"Archaeological investigations at the former Police Garage site, Russell Street, Melbourne : a report to Heritage Victoria and RMIT University Property Services, final report","Hewitt, Geoff",2003,2003,not found,not found,not found,not found,not found,0.09099983,No Street Address,not verified,not known,not known,unknown
22070654,http://trove.nla.gov.au/work/22070654,"Report on the archaeological excavation of test-trenches on the site of Moore Hall', Liverpool Hospital : Elizabeth & Goulburn Streets, Liverpool, N.S.W. / E. Higginbotham","Higginbotham, Edward A. K",1993,1993,not found,not found,not found,not found,not found,0.090375006,No Street Address,not verified,not known,not known,unknown
21853839,http://trove.nla.gov.au/work/21853839,"Archaeological investigation of Aboriginal sites, Doggerup Creek, Black Head and Malimup localities, D'Entrecasteaux National Park, Western Australia : final report : to ... Conservation and Land Management, Pemberton, ... Manjimup Aboriginal Corporation / from Charlie Dortch","Dortch, C. E. (Charles E.)",1995,1995,not found,not found,not found,not found,not found,0.090302706,No Street Address,not verified,not known,not known,unknown
182690755,http://trove.nla.gov.au/work/182690755,"Archaeological investigation of the proposed Ngukurr to Numbulwar Optic Fibre Cable and DRCS sites ""Bluemud"" CNE 276 and ""Rose"" CNE 275 : a report to Telstra / by Daryl Guse","Guse, Daryl Lloyd",1995,1995,not found,not found,not found,not found,not found,0.090296626,No Street Address,not verified,not known,not known,unknown
220723852,http://trove.nla.gov.au/work/220723852,"Historical archaeological assessment : Newington College, Stanmore / report prepated for Newington College  Collard Group P/L by Dana Jadwiga Mider & Associates","Mider, Dana Jadwiga",2000,2000,not found,not found,not found,not found,not found,0.09019458,No Street Address,not verified,not known,not known,unknown
15987593,http://trove.nla.gov.au/work/15987593,Proposed forestry operations in the Walcha-Nundle and Styx River management areas : environmental impact statement,"Chapman, Bill",1995,1995,not found,not found,not found,not found,not found,0.08995357,No Street Address,not verified,not known,not known,unknown
22002787,http://trove.nla.gov.au/work/22002787,"Archaeological investigation of the out buildings at Vaucluse House, Vaucluse, NSW / E. Higginbotham for the Historic Houses Trust of New South Wales","Higginbotham, Edward A. K",1990,1990,not found,not found,not found,not found,not found,0.089921296,No Street Address,not verified,not known,not known,unknown
21193434,http://trove.nla.gov.au/work/21193434,"Samson's Cottage, Kendall Lane, The Rocks : an archaeological excavation by the Sydney Cove Authority",Sydney Cove Redevelopment Authority,1991,1991,not found,not found,not found,not found,not found,0.08985518,No Street Address,not verified,not known,not known,unknown
9881742,http://trove.nla.gov.au/work/9881742,"Historical & archaeological assessment of the proposed site for NSW Water Police at Camerons Cove East Balmain NSW : a report prepared in accordance with the requirements of the Camerons Cove Master Plan adopted by the Minister of Urban Affairs & Planning, 3rd October, 2000 / Graham Wilson ... [et al.]","Wilson, Graham",2001,2001,not found,not found,not found,not found,not found,0.08977712,No Street Address,not verified,not known,not known,unknown
20933392,http://trove.nla.gov.au/work/20933392,Archaeological test excavation programme report of the former slip yard Fort Denison Sydney Harbour NSW / Martin D. Carney for NSW National Parks & Wildlife Service,"Carney, Martin D",1999,1999,not found,not found,not found,not found,not found,0.089533776,No Street Address,not verified,not known,not known,unknown
160036111,http://trove.nla.gov.au/work/160036111,"An archaeological investigation of the Algeboia shell midden in the Moira State Forest, Murray Valley, New South Wales : a report to the Forestry Commission of New South Wales / by Allan Lance","Lance, Allan",1985,1985,not found,not found,not found,not found,not found,0.089395665,No Street Address,not verified,not known,not known,unknown
151073264,http://trove.nla.gov.au/work/151073264,"Archaeological assessment of the site of the old church and graveyard, St Andrews Church (now Housing NSW) Mayfield : report / by JCIS Consultants",JCIS Consultants,2009,2009,not found,not found,not found,not found,not found,0.089385994,No Street Address,not verified,not known,not known,unknown
229065607,http://trove.nla.gov.au/work/229065607,Werat archaeology: a study of archaeological sites in the Finniss and Reynolds River region / Stage 1 report / by Daryl Guse for the Woolaning Association,"Guse, Daryl Lloyd",1997,1997,not found,not found,not found,not found,not found,0.08918202,No Street Address,not verified,not known,not known,unknown
23091540,http://trove.nla.gov.au/work/23091540,"Public opinion of archaeology : progress report 1, 20 May 1995 / from Sue Smalldon","Smalldon, Sue",1995,1995,not found,not found,not found,not found,not found,0.0890801,"1 20 MAY, not known, NSW",not verified,not known,not known,unknown
5811986,http://trove.nla.gov.au/work/5811986,Objective assessment of the Perth Airport Aboriginal values : a report to the Australian Heritage Commission / prepared by Australian Archaeological Survey Consultants,Australian Archaeological Survey Consultants Pty. Ltd,1995,1995,not found,not found,not found,not found,not found,0.08886219,No Street Address,not verified,not known,not known,unknown
39157815,http://trove.nla.gov.au/work/39157815,Documentation and archaeological investigation of an Aboriginal ' village' site in south western Victoria,"Williams, Elizabeth",1984,1984,Documented records of an Aboriginal 'village' site in south western Victoria in the 1830s and the 1840s are verified through an archaeological excavation in the region. ,"[u'Victoria', u'Archaeology', u'Aboriginal Australians']",not found,not found,not found,0.08874529,No Street Address,not verified,not known,not known,unknown
192619107,http://trove.nla.gov.au/work/192619107,Earth moving equipment in archaeological excavation,"Stockton, Jim",1974,1974,not found,not found,not found,not found,not found,0.08857651,No Street Address,not verified,not known,not known,unknown
26895570,http://trove.nla.gov.au/work/26895570,"Morts Dock, Balmain N.S.W. : report on archaeological investigation, 1986 / by Edward Higginbotham, Consultant Archaeological Services for the Department of Environment and Planning","Higginbotham, Edward A. K",1986,1986,not found,not found,not found,not found,not found,0.088497385,No Street Address,not verified,not known,not known,unknown
220723965,http://trove.nla.gov.au/work/220723965,"Purrkuji : massacre on Sturt Creek : report of the history, archaeological survey and forensic investigation / Pamela A. Smith","Smith, Pamela",2016,2016,not found,not found,"[{u'linktype': u'unknown', u'type': u'url', u'linktext': u'Click link for electronic access to document http://www.flinders.edu.au/ehl/fms/archaeology_files/research/Kimberley%20Frontier/Sturt%20Creek%20-%20Final%20Report%20March%202016.pdf', u'value': u'http://www.flinders.edu.au/ehl/fms/archaeology_files/research/Kimberley%20Frontier/Sturt%20Creek%20-%20Final%20Report%20March%202016.pdf'}]",http://www.flinders.edu.au/ehl/fms/archaeology_files/research/Kimberley%20Frontier/Sturt%20Creek%20-%20Final%20Report%20March%202016.pdf,unknown,0.088215336,No Street Address,not verified,not known,not known,unknown
